id,locationName,address,websiteURL,contact,hasEBT,hasMarketMatch,rewards,coupons,position__lat,position__long,season_1_start,season_1_end,season_2_start,season_2_end,days,frequency,time_open,time_close,,searchLink,phoneNumber,email,storeType,freshFruit,freshVegetables,freshDairy,unprocessedMeat,flagged,flagReason,noInfo,permanentlyClosed,comments
445,Gumbo Market,"1610 E Vernon Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.003758,-118.245246,,,,,,,,,,"Gumbo Market 1610 E Vernon Ave, Los Angeles, CA 90011",(323) 232-1917,,Convenience Store,NONE,NONE,LOW,LOW,FALSE,,FALSE,FALSE,
446,Vernon Discount,"991 E Vernon Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.004211,-118.258246,,,,,,,,,,"Vernon Discount 991 E Vernon Ave, Los Angeles, CA 90011",,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
447,Garcia Mini Market #2,"4050 Broadway Pl, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.009903,-118.277949,,,,,,,,,,"Garcia Mini Market #2 4050 Broadway Pl, Los Angeles, CA 90037",(323) 231-5998,,Grocery,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
448,99 Cents Only Stores  #59,"3451 Whittier Blvd, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.027263,-118.199022,,,,,,,,,,"99 Cents Only Stores  #59 3451 Whittier Blvd, Los Angeles, CA 90023",(323) 980-0999,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
449,Sabores De Mexico,"3425 1st St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.037428,-118.193832,,,,,,,,,,"Sabores De Mexico 3425 1st St, Los Angeles, CA 90063",,,Restaurant,NONE,NONE,NONE,NONE,FALSE,Other (Not Recommended),FALSE,FALSE,food truck
450,Lilys Cakes,"3425 E 1st St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.037025,-118.193904,,,,,,,,,,"Lilys Cakes 3425 E 1st St, Los Angeles, CA 90063",(323) 263-7616,,Bakery,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
451,Mini Mercadito In E.L.A.,"3425 E 1st St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.037025,-118.193904,,,,,,,,,,"Mini Mercadito In E.L.A. 3425 E 1st St, Los Angeles, CA 90063",(323) 262-0303,,Grocery,NONE,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
452,Indiana 99 Cents Store,"1522 N Indiana St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.058387,-118.192213,,,,,,,,,,"Indiana 99 Cents Store 1522 N Indiana St, Los Angeles, CA 90063",(323) 881-9384,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
453,Tambuli Seafood Market,"627 N Vermont Ave, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.082695,-118.292173,,,,,,,,,,"Tambuli Seafood Market 627 N Vermont Ave, Los Angeles, CA 90004",(323) 522-6898,,Meat,NONE,NONE,NONE,HIGH,FALSE,,FALSE,FALSE,
454,Jaylyn Mini Market,"4355 Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.004594,-118.265593,,,,,,,,,,"Jaylyn Mini Market 4355 Avalon Blvd, Los Angeles, CA 90011",,,Convenience Store,NONE,NONE,LOW,NONE,FALSE,,FALSE,FALSE,
455,Virgil Farm Market,"868 N Virgil Ave, Los Angeles, CA 90029",null,null,TRUE,FALSE,null,null,34.087465,-118.286674,,,,,,,,,,"Virgil Farm Market 868 N Virgil Ave, Los Angeles, CA 90029",,,Farmer's Market,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
456,The Golden Poppy Market,"1209 Cypress Ave, Los Angeles, CA 90065",null,null,TRUE,FALSE,null,null,34.095598,-118.228013,,,,,,,,,,"The Golden Poppy Market 1209 Cypress Ave, Los Angeles, CA 90065",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
457,La Mas Fresh Poultry,"4101 S Broadway, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.00907,-118.278629,,,,,,,,,,"La Mas Fresh Poultry 4101 S Broadway, Los Angeles, CA 90037",,,,,,,,FALSE,,FALSE,FALSE,
458,Quetzal Produce & Mini Market,"4101 S Broadway, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.00907,-118.278629,,,,,,,,,,"Quetzal Produce & Mini Market 4101 S Broadway, Los Angeles, CA 90037",,,,,,,,FALSE,,FALSE,FALSE,
459,Uno Produce Market,"4100 S Broadway, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.008809,-118.278117,,,,,,,,,,"Uno Produce Market 4100 S Broadway, Los Angeles, CA 90037",,,,,,,,FALSE,,FALSE,FALSE,
460,Oxford Mini Mart,"3502 W 8th St, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.057426,-118.306893,,,,,,,,,,"Oxford Mini Mart 3502 W 8th St, Los Angeles, CA 90005",,,,,,,,FALSE,,FALSE,FALSE,
461,Jangbaguni,"3508 W 8th St, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.057309,-118.306976,,,,,,,,,,"Jangbaguni 3508 W 8th St, Los Angeles, CA 90005",,,,,,,,FALSE,,FALSE,FALSE,
462,El Super,"3405 East Cesar E Chavez Avenue, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.04153,-118.191894,,,,,,,,,,"El Super 3405 East Cesar E Chavez Avenue, Los Angeles, CA 90063",,,,,,,,FALSE,,FALSE,FALSE,
463,El Rey Market,"1471 W Jefferson Blvd, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.025789,-118.299572,,,,,,,,,,"El Rey Market 1471 W Jefferson Blvd, Los Angeles, CA 90007",,,,,,,,FALSE,,FALSE,FALSE,
464,Alameda Market,"4501 S Alameda St, Vernon, CA 90058",null,null,TRUE,FALSE,null,null,34.002544,-118.239779,,,,,,,,,,"Alameda Market 4501 S Alameda St, Vernon, CA 90058",,,,,,,,FALSE,,FALSE,FALSE,
465,Dante's And Yaretzi Produce,"4501 S Alameda St, Vernon, CA 90058",null,null,TRUE,FALSE,null,null,34.002544,-118.239779,,,,,,,,,,"Dante's And Yaretzi Produce 4501 S Alameda St, Vernon, CA 90058",,,,,,,,FALSE,,FALSE,FALSE,
466,Pescaderia El Capitan,"4501 S Alameda St, Vernon, CA 90058",null,null,TRUE,FALSE,null,null,34.002544,-118.239779,,,,,,,,,,"Pescaderia El Capitan 4501 S Alameda St, Vernon, CA 90058",,,,,,,,FALSE,,FALSE,FALSE,
467,Susy's Produce,"4501 S Alameda St, Vernon, CA 90058",null,null,TRUE,FALSE,null,null,34.002544,-118.239779,,,,,,,,,,"Susy's Produce 4501 S Alameda St, Vernon, CA 90058",,,,,,,,FALSE,,FALSE,FALSE,
468,La Aurora Meat And Produce Market,"4400 S Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.003721,-118.265088,,,,,,,,,,"La Aurora Meat And Produce Market 4400 S Avalon Blvd, Los Angeles, CA 90011",,,,,,,,FALSE,,FALSE,FALSE,
469,Ramiro Produce,"4501 S Alameda St, Vernon, CA 90058",null,null,TRUE,FALSE,null,null,34.002416,-118.240549,,,,,,,,,,"Ramiro Produce 4501 S Alameda St, Vernon, CA 90058",,,,,,,,FALSE,,FALSE,FALSE,
470,La Latina Market,"4140 Beverly Blvd, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.076188,-118.299585,,,,,,,,,,"La Latina Market 4140 Beverly Blvd, Los Angeles, CA 90004",,,,,,,,FALSE,,FALSE,FALSE,
471,La Chiquita Bakery,"4600 Compton Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.001728,-118.247477,,,,,,,,,,"La Chiquita Bakery 4600 Compton Ave, Los Angeles, CA 90011",(323) 232-2400,,Bakery,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
472,Oasis Market,"4312 Wall St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.005267,-118.271437,,,,,,,,,,"Oasis Market 4312 Wall St, Los Angeles, CA 90011",(323) 232-2990,,Grocery,HIGH,HIGH,NONE,NONE,FALSE,,FALSE,FALSE,
473,Galleria Market,"3250 W Olympic Blvd, Los Angeles, CA 90006",https://galleriamarket.com/blog/,null,TRUE,FALSE,null,null,34.05228,-118.308386,,,,,,,,,,"Galleria Market 3250 W Olympic Blvd, Los Angeles, CA 90006",(323) 733-3800,,Big Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
474,E J Mini Market,"4600 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.001925,-118.256262,,,,,,,,,,"E J Mini Market 4600 S Central Ave, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
475,Best Bargain,"4163 S Broadway, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.00806,-118.2787,,,,,,,,,,"Best Bargain 4163 S Broadway, Los Angeles, CA 90037",,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
476,Beto's Market,"2252 Venice Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.043422,-118.307887,,,,,,,,,,"Beto's Market 2252 Venice Blvd, Los Angeles, CA 90006",(323) 731-2014,,Grocery,HIGH,HIGH,LOW,HIGH,FALSE,,FALSE,FALSE,
477,La Princesita Tortillera,"3432 East Cesar E Chavez Avenue, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.040324,-118.191185,,,,,,,,,,"La Princesita Tortillera 3432 East Cesar E Chavez Avenue, Los Angeles, CA 90063",,,Meat,NONE,NONE,NONE,LOW,FALSE,,FALSE,FALSE,
478,"H Mart Ktown Plaza, Llc","928 S Western Ave, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.05516,-118.308386,,,,,,,,,,"H Mart Ktown Plaza, Llc 928 S Western Ave, Los Angeles, CA 90006",,,Big Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
479,The Plaza Market,"928 S Western Ave, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.05516,-118.308386,,,,,,,,,,"The Plaza Market 928 S Western Ave, Los Angeles, CA 90006",,,Restaurant,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
480,Xenna's Market,"3318 Blanchard St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.045933,-118.190036,,,,,,,,,,"Xenna's Market 3318 Blanchard St, Los Angeles, CA 90063",,,,,,,,FALSE,,TRUE,FALSE,
481,Rancho Grande Meat Market,"4265 1/2 S Main St #5255, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.006043,-118.274395,,,,,,,,,,"Rancho Grande Meat Market 4265 1/2 S Main St #5255, Los Angeles, CA 90037",(661) 835-7949,,Restaurant,LOW,LOW,LOW,NONE,FALSE,,FALSE,FALSE,
482,El Potrillo Market,"4151 W 3rd St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.069324,-118.304299,,,,,,,,,,"El Potrillo Market 4151 W 3rd St, Los Angeles, CA 90020",(213) 487-3217,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
483,L.A. Oaxaca Express,"1124 S Western Ave, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.050143,-118.308809,,,,,,,,,,"L.A. Oaxaca Express 1124 S Western Ave, Los Angeles, CA 90006",(323) 286-8333,laoaxacaexpress@gmail.com,Grocery,LOW,LOW,NONE,NONE,FALSE,,FALSE,FALSE,
484,Tony's Mini Market 99 Cents,"425 E Vernon Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.004023,-118.268698,,,,,,,,,,"Tony's Mini Market 99 Cents 425 E Vernon Ave, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
485,La Joya Poblana,"4425 S Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.003119,-118.265562,,,,,,,,,,"La Joya Poblana 4425 S Avalon Blvd, Los Angeles, CA 90011",(323) 233-2575,,Bakery,NONE,NONE,HIGH,NONE,FALSE,,FALSE,FALSE,
486,Felipe Market,"4429 S Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.002966,-118.265422,,,,,,,,,,"Felipe Market 4429 S Avalon Blvd, Los Angeles, CA 90011",,,,,,,,FALSE,,FALSE,TRUE,
487,Elemental Mini Market,"1322 1/2 S Western Ave #1560, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.046592,-118.308852,,,,,,,,,,"Elemental Mini Market 1322 1/2 S Western Ave #1560, Los Angeles, CA 90006",,,,,,,,FALSE,,FALSE,TRUE,
488,Golfo De Fonseca Market,"804 N Vermont Ave, Los Angeles, CA 90029",null,null,TRUE,FALSE,null,null,34.085898,-118.291414,,,,,,,,,,"Golfo De Fonseca Market 804 N Vermont Ave, Los Angeles, CA 90029",,,,,,,,FALSE,,TRUE,FALSE,
489,Nelies Market,"816 N Vermont Ave, Los Angeles, CA 90029",null,null,TRUE,FALSE,null,null,34.08612,-118.291456,,,,,,,,,,"Nelies Market 816 N Vermont Ave, Los Angeles, CA 90029",,,,,,,,TRUE,Liquor Store,FALSE,FALSE,
490,Maria Aranda Mini Market,"4703 Compton Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.000898,-118.247927,,,,,,,,,,"Maria Aranda Mini Market 4703 Compton Ave, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
491,College Mini Market,"4350 Normal Ave, Los Angeles, CA 90029",null,null,TRUE,FALSE,null,null,34.086562,-118.29094,,,,,,,,,,"College Mini Market 4350 Normal Ave, Los Angeles, CA 90029",,,,,,,,FALSE,,FALSE,TRUE,
492,East L.A. Market,"3318 City Terrace Dr, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.048916,-118.189047,,,,,,,,,,"East L.A. Market 3318 City Terrace Dr, Los Angeles, CA 90063",,,,,,,,FALSE,,FALSE,TRUE,
493,Family Fresh Nutritional Center,"1706 S Western Ave, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.042491,-118.308633,,,,,,,,,,"Family Fresh Nutritional Center 1706 S Western Ave, Los Angeles, CA 90006",(323) 732-9942,,Grocery,HIGH,HIGH,HIGH,NONE,FALSE,,FALSE,FALSE,
494,Western Oil,"3309 W Olympic Blvd, Los Angeles, CA 90019",null,null,TRUE,FALSE,null,null,34.052927,-118.309433,,,,,,,,,,"Western Oil 3309 W Olympic Blvd, Los Angeles, CA 90019",,,,,,,,TRUE,Gas Station,FALSE,FALSE,
495,Mother's Nutritional Center #446,"4222 Beverly Blvd, Los Angeles, CA 90004",https://mothersnc.com/,null,TRUE,FALSE,null,null,34.07593,-118.301256,,,,,,,,,,"Mother's Nutritional Center #446 4222 Beverly Blvd, Los Angeles, CA 90004",(562) 293-4280,info@mothersnc.com,Grocery,HIGH,HIGH,HIGH,NONE,FALSE,,FALSE,FALSE,
496,Ralphs Grocery Co.,"670 S Western Ave, Los Angeles, CA 90005",ralphs.com,null,TRUE,FALSE,null,null,34.060027,-118.308479,,,,,,,,,,"Ralphs Grocery Co. 670 S Western Ave, Los Angeles, CA 90005",(213) 383-5058,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
497,Carniceria El Torito,"272 E Vernon Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.003688,-118.269825,,,,,,,,,,"Carniceria El Torito 272 E Vernon Ave, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
498,Vernon Market,"272 E Vernon Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.003688,-118.269825,,,,,,,,,,"Vernon Market 272 E Vernon Ave, Los Angeles, CA 90011",(323) 918-2046,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
499,Lupitas  Meat Market Inc.,"1883 W Adams Blvd, Los Angeles, CA 90018",null,null,TRUE,FALSE,null,null,34.032934,-118.305635,,,,,,,,,,"Lupitas  Meat Market Inc. 1883 W Adams Blvd, Los Angeles, CA 90018",(323) 731-0477,,Meat,HIGH,HIGH,NONE,HIGH,FALSE,,FALSE,FALSE,
500,Sara's Market,"3455 City Terrace Dr, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.052562,-118.188858,,,,,,,,,,"Sara's Market 3455 City Terrace Dr, Los Angeles, CA 90063",,,,,,,,TRUE,Liquor Store,FALSE,FALSE,
501,Tienda Quetzal,"4625 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.001027,-118.256671,,,,,,,,,,"Tienda Quetzal 4625 S Central Ave, Los Angeles, CA 90011",(323) 232-0058,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
502,Mother's Nutritional Center #211,"4110 S Figueroa St, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.008756,-118.282491,,,,,,,,,,"Mother's Nutritional Center #211 4110 S Figueroa St, Los Angeles, CA 90037",(323) 233-0500,,Grocery,HIGH,HIGH,NONE,HIGH,FALSE,,FALSE,FALSE,
503,Dollar Maxx #1,"3535 E 1st St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.036194,-118.191157,,,,,,,,,,"Dollar Maxx #1 3535 E 1st St, Los Angeles, CA 90063",,,,,,,,FALSE,,FALSE,TRUE,
504,Bc Market,"663 N Heliotrope Dr, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.083116,-118.29553,,,,,,,,,,"Bc Market 663 N Heliotrope Dr, Los Angeles, CA 90004",,,,,,,,FALSE,,FALSE,TRUE,
505,Ivy Mini Market,"663 N Heliotrope Dr, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.083116,-118.29553,,,,,,,,,,"Ivy Mini Market 663 N Heliotrope Dr, Los Angeles, CA 90004",,,,,,,,FALSE,,TRUE,FALSE,
506,Pepe's Drive In Dairy,"3810 N Figueroa St, Los Angeles, CA 90065",null,null,TRUE,FALSE,null,null,34.090335,-118.21166,,,,,,,,,,"Pepe's Drive In Dairy 3810 N Figueroa St, Los Angeles, CA 90065",,,Convenience Store,NONE,NONE,NONE,NONE,TRUE,Other (Not Recommended),FALSE,FALSE,
507,Grandes Mini Market,"4350 Melrose Ave, Los Angeles, CA 90029",null,null,TRUE,FALSE,null,null,34.083474,-118.29548,,,,,,,,,,"Grandes Mini Market 4350 Melrose Ave, Los Angeles, CA 90029",3236610331,,Convenience Store,NONE,NONE,NONE,NONE,TRUE,Other (Not Recommended),FALSE,FALSE,
508,Todos Market,"1888 W Adams Blvd, Los Angeles, CA 90018",null,null,TRUE,FALSE,null,null,34.032291,-118.305891,,,,,,,,,,"Todos Market 1888 W Adams Blvd, Los Angeles, CA 90018",3237661390,,Convenience Store,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
509,B & C Foods,"833 S Western Ave, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.057344,-118.309574,,,,,,,,,,"B & C Foods 833 S Western Ave, Los Angeles, CA 90005",,,,,,,,FALSE,,TRUE,FALSE,
510,Cristinas Bakery,"4205 1/2 W 3rd St #3603, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.069169,-118.305885,,,,,,,,,,"Cristinas Bakery 4205 1/2 W 3rd St #3603, Los Angeles, CA 90020",(213) 739-5806,,Bakery,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
511,Jenny Bakery,"4518 S Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.001969,-118.26503,,,,,,,,,,"Jenny Bakery 4518 S Avalon Blvd, Los Angeles, CA 90011",(323) 846-8126,,Bakery,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
512,La Bangla Bazar,"4209A W 3rd St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.069151,-118.305941,,,,,,,,,,"La Bangla Bazar 4209A W 3rd St, Los Angeles, CA 90020",(213) 380-4070,,Restaurant,,,,,FALSE,,FALSE,FALSE,
513,Shin Sun Meat,"861 S Western Ave, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.056202,-118.309905,,,,,,,,,,"Shin Sun Meat 861 S Western Ave, Los Angeles, CA 90005",(213) 368-9292,,Meat,NONE,NONE,NONE,HIGH,FALSE,,FALSE,FALSE,
514,La Mexicana Market,"4800 Compton Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,33.999963,-118.247409,,,,,,,,,,"La Mexicana Market 4800 Compton Ave, Los Angeles, CA 90011",(323) 231-4765,,Meat,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
515,El Centro Market,"3414 Fowler St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.058281,-118.188535,,,,,,,,,,"El Centro Market 3414 Fowler St, Los Angeles, CA 90063",,,,,,,,FALSE,,TRUE,FALSE,
516,Sixtern Kim's Mart,"3917 W 6th St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.063629,-118.308549,,,,,,,,,,"Sixtern Kim's Mart 3917 W 6th St, Los Angeles, CA 90020",(213) 382-3917,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
517,"Diamond R Trading,Inc","4762 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.000112,-118.256209,,,,,,,,,,"Diamond R Trading,Inc 4762 S Central Ave, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
518,Sonar Bangla Store,"4250 W 3rd St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.068837,-118.306823,,,,,,,,,,"Sonar Bangla Store 4250 W 3rd St, Los Angeles, CA 90020",(213) 315-5766,,Grocery,LOW,HIGH,LOW,HIGH,FALSE,,FALSE,FALSE,
519,99+ Bargains,"2211 W Washington Blvd, Los Angeles, CA 90018",null,null,TRUE,FALSE,null,null,34.040165,-118.309551,,,,,,,,,,"99+ Bargains 2211 W Washington Blvd, Los Angeles, CA 90018",,,,,,,,TRUE,Dollar Store,FALSE,FALSE,
520,Almita Minimarket,"4611 Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.001307,-118.265403,,,,,,,,,,"Almita Minimarket 4611 Avalon Blvd, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
521,Food 4 Less,"1717 S Western Ave, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.04217,-118.310178,,,,,,,,,,"Food 4 Less 1717 S Western Ave, Los Angeles, CA 90006",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
522,Alipapa Mini Market,"910 N Vermont Ave, Los Angeles, CA 90029",null,null,TRUE,FALSE,null,null,34.088104,-118.291543,,,,,,,,,,"Alipapa Mini Market 910 N Vermont Ave, Los Angeles, CA 90029",,,Convenience Store,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
523,Iris Shop,"4408 S Main St, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.003562,-118.273698,,,,,,,,,,"Iris Shop 4408 S Main St, Los Angeles, CA 90037",(323) 234-4140,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
524,Tony's Market,"4301 S Broadway, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.005492,-118.278547,,,,,,,,,,"Tony's Market 4301 S Broadway, Los Angeles, CA 90037",(323) 235-4971,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
525,"H Mart Los Angeles, Llc","621 S Western Ave, Los Angeles, CA 90005",https://www.hmart.com/stores,null,TRUE,FALSE,null,null,34.062777,-118.30953,,,,,,,,,,"H Mart Los Angeles, Llc 621 S Western Ave, Los Angeles, CA 90005",(213) 235-9560,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
526,Los Primos Mini Market,"4322 Beverly Blvd, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.076183,-118.303131,,,,,,,,,,"Los Primos Mini Market 4322 Beverly Blvd, Los Angeles, CA 90004",(323) 486-7177,,Convenience Store,LOW,LOW,NONE,NONE,FALSE,,FALSE,FALSE,
527,Chalia's Express Nutritional,"3578 E 1st St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.03579,-118.189777,,,,,,,,,,"Chalia's Express Nutritional 3578 E 1st St, Los Angeles, CA 90063",(323) 263-6080,,,,,,,FALSE,,TRUE,FALSE,
528,Mike Meat And Beer Market,"4851 Long Beach Ave, Vernon, CA 90058",null,null,TRUE,FALSE,null,null,33.9992,-118.243594,,,,,,,,,,"Mike Meat And Beer Market 4851 Long Beach Ave, Vernon, CA 90058",,,,,,,,FALSE,,FALSE,TRUE,
529,Lopez Market,"3538 East Cesar E Chavez Avenue, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.040361,-118.188015,,,,,,,,,,"Lopez Market 3538 East Cesar E Chavez Avenue, Los Angeles, CA 90063",,,,,,,,TRUE,Liquor Store,FALSE,FALSE,
530,Zaza Market Inc,"3549 E Cesar E Chavez Ave, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.040944,-118.187644,,,,,,,,,,"Zaza Market Inc 3549 E Cesar E Chavez Ave, Los Angeles, CA 90063",,,,,,,,TRUE,Other (Not Recommended),TRUE,FALSE,Seems like a snack shop based on Google Reviews? Lacking information
531,Mother's Nutritional Center #435,"1985 W Adams Blvd, Los Angeles, CA 90018",null,null,TRUE,FALSE,null,null,34.033227,-118.308249,,,,,,,,,,"Mother's Nutritional Center #435 1985 W Adams Blvd, Los Angeles, CA 90018",(323) 735-5700,info@mothersnc.com,Grocery,HIGH,HIGH,LOW,LOW,FALSE,,FALSE,FALSE,Would check other images for dairy and meat
532,West Adams Farmers Market,"1968 W Adams Blvd, Los Angeles, CA 90018",null,null,TRUE,FALSE,null,null,34.032448,-118.308133,,,,,,,,,,"West Adams Farmers Market 1968 W Adams Blvd, Los Angeles, CA 90018",(310) 621-0336,https://www.instagram.com/westadamsfarmersmarket/,Farmer's Market,HIGH,HIGH,HIGH,LOW,FALSE,,FALSE,FALSE,Farmer's Market
533,Rebel #409,"4501 Melrose Ave, Los Angeles, CA 90029",null,null,TRUE,FALSE,null,null,34.083732,-118.298056,,,,,,,,,,"Rebel #409 4501 Melrose Ave, Los Angeles, CA 90029",,,,,,,,TRUE,Gas Station,FALSE,FALSE,Shell listed as Rebel 409
534,Indiana Market,"568 S Indiana St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.028443,-118.192111,,,,,,,,,,"Indiana Market 568 S Indiana St, Los Angeles, CA 90063",(323) 262-3718,,,,,,,FALSE,,TRUE,FALSE,Google Reviews seem to label this place as a place to purchase beverages
535,El Bajio,"4501 S Main St, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.002719,-118.274269,,,,,,,,,,"El Bajio 4501 S Main St, Los Angeles, CA 90037",(323) 233-4548,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,Mostly processed food
536,La Guadalupana,"4715 S Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.000169,-118.265506,,,,,,,,,,"La Guadalupana 4715 S Avalon Blvd, Los Angeles, CA 90011",(323) 232-2700,,,,,,,FALSE,,TRUE,FALSE,Not much information
